id,q,r,elevation_m,slope,lithology,mountain_type,glacial_scar,glacial,endorheic,geology_resource_tag,plate,land
H+55+51,55,51,404,5.434,arc_andesite_volcanic,arc,none,false,false,,2,1
H+56+51,56,51,459,4.884,arc_andesite_volcanic,arc,none,false,false,,2,1
H+57+51,57,51,501,4.563,arc_andesite_volcanic,arc,none,false,false,,2,1
H+58+51,58,51,535,4.022,arc_andesite_volcanic,arc,none,false,false,,2,1
H+59+51,59,51,574,3.901,arc_andesite_volcanic,arc,none,false,false,,2,1
H+60+51,60,51,606,3.745,arc_andesite_volcanic,arc,none,false,false,,2,1
H+61+51,61,51,635,3.753,arc_andesite_volcanic,arc,none,false,false,,2,1
H+62+51,62,51,653,3.405,arc_andesite_volcanic,arc,none,false,false,,2,1
H+63+51,63,51,671,3.147,arc_andesite_volcanic,arc,none,false,false,,2,1
H+64+51,64,51,679,2.755,arc_andesite_volcanic,arc,none,false,false,,2,1
H+65+51,65,51,677,2.204,arc_andesite_volcanic,arc,none,false,false,,2,1
H+66+51,66,51,670,3.053,arc_andesite_volcanic,arc,none,false,false,,2,1
H+67+51,67,51,680,3.666,arc_andesite_volcanic,arc,none,false,false,,2,1
H+68+51,68,51,693,3.488,arc_andesite_volcanic,arc,none,false,false,,2,1
H+69+51,69,51,693,4.248,arc_andesite_volcanic,arc,none,false,false,,2,1
H+70+51,70,51,645,3.989,arc_andesite_volcanic,arc,none,false,false,,2,1
H+71+51,71,51,591,3.813,arc_andesite_volcanic,arc,none,false,false,,2,1
H+72+51,72,51,507,3.018,arc_andesite_volcanic,arc,none,false,false,,2,1
H+73+51,73,51,417,3.018,arc_andesite_volcanic,arc,none,false,false,,2,1
H+74+51,74,51,333,2.792,arc_andesite_volcanic,arc,none,false,false,,2,1
H+75+51,75,51,255,11.198,arc_andesite_volcanic,arc,none,false,false,,2,1
H+76+51,76,51,-81,11.198,oceanic_basalt,none,,false,false,,2,0
H+77+51,77,51,-92,0.377,oceanic_basalt,none,,false,false,,2,0
H+78+51,78,51,-97,0.164,oceanic_basalt,none,,false,false,,1,0
H+79+51,79,51,-98,0.027,oceanic_basalt,none,,false,false,,1,0
H+00+52,0,52,-110,0.083,oceanic_basalt,none,,false,false,,0,0
H+01+52,1,52,-110,0.05,oceanic_basalt,none,,false,false,,0,0
H+02+52,2,52,-111,0.044,oceanic_basalt,none,,false,false,,0,0
H+03+52,3,52,-110,0.038,oceanic_basalt,none,,false,false,,0,0
H+04+52,4,52,-110,0.224,oceanic_basalt,none,,false,false,,0,0
H+05+52,5,52,-108,0.309,oceanic_basalt,none,,false,false,,0,0
H+06+52,6,52,-103,0.277,oceanic_basalt,none,,false,false,,0,0
H+07+52,7,52,-97,0.315,oceanic_basalt,none,,false,false,,0,0
H+08+52,8,52,-92,4.226,oceanic_basalt,none,,false,false,,0,0
H+09+52,9,52,-89,4.158,oceanic_basalt,none,,false,false,,0,0
H+10+52,10,52,29,4.128,coastal_sediment,none,none,false,false,,0,1
H+11+52,11,52,31,4.085,coastal_sediment,none,none,false,false,,0,1
H+12+52,12,52,40,4.304,coastal_sediment,none,none,false,false,,0,1
H+13+52,13,52,55,0.497,coastal_sediment,none,none,false,false,,0,1
H+14+52,14,52,68,0.438,coastal_sediment,none,none,false,false,,0,1
H+15+52,15,52,75,0.233,coastal_sediment,none,none,false,false,,0,1
H+16+52,16,52,76,0.277,coastal_sediment,none,none,false,false,,0,1
H+17+52,17,52,76,0.268,coastal_sediment,none,none,false,false,,0,1
H+18+52,18,52,78,0.19,coastal_sediment,none,none,false,false,,0,1
H+19+52,19,52,79,0.179,coastal_sediment,none,none,false,false,,0,1
H+20+52,20,52,85,0.243,coastal_sediment,none,none,false,false,,0,1
H+21+52,21,52,83,0.342,coastal_sediment,none,none,false,false,,0,1
H+22+52,22,52,72,0.378,coastal_sediment,none,none,false,false,,0,1
H+23+52,23,52,71,0.695,craton_granite_gneiss,none,none,false,false,,0,1
H+24+52,24,52,84,3.681,suture_metamorphic,collision,none,false,false,,0,1
H+25+52,25,52,187,5.222,suture_metamorphic,collision,none,false,false,,0,1
H+26+52,26,52,344,6.025,suture_metamorphic,collision,none,false,false,,0,1
H+27+52,27,52,524,6.907,suture_metamorphic,collision,none,false,false,,0,1
H+28+52,28,52,732,6.907,suture_metamorphic,collision,none,false,false,,0,1
H+29+52,29,52,831,7.456,suture_metamorphic,collision,outwash,true,false,,0,1
H+30+52,30,52,1055,9.517,suture_metamorphic,collision,u_valley,true,false,,0,1
H+31+52,31,52,1340,9.583,suture_metamorphic,collision,u_valley,true,false,,0,1
H+32+52,32,52,1628,9.982,suture_metamorphic,collision,u_valley,true,false,,0,1
H+33+52,33,52,1927,9.982,suture_metamorphic,collision,u_valley,true,false,,0,1
H+34+52,34,52,1739,10.395,suture_metamorphic,collision,u_valley,true,false,,1,1
H+35+52,35,52,1453,10.08,suture_metamorphic,collision,u_valley,true,false,limestone_karst,1,1
H+36+52,36,52,1177,9.83,suture_metamorphic,collision,u_valley,true,false,limestone_karst,1,1
H+37+52,37,52,961,8.611,suture_metamorphic,collision,u_valley,true,false,,1,1
H+38+52,38,52,722,8.489,suture_metamorphic,collision,u_valley,true,false,,1,1
H+39+52,39,52,660,6.298,suture_metamorphic,collision,none,false,false,,1,1
H+40+52,40,52,471,6.654,suture_metamorphic,collision,none,false,false,,1,1
H+41+52,41,52,308,5.58,suture_metamorphic,collision,none,false,false,,1,1
H+42+52,42,52,186,4.237,suture_metamorphic,collision,none,false,false,limestone_karst,1,1
H+43+52,43,52,145,1.459,craton_granite_gneiss,none,none,false,false,,1,1
H+44+52,44,52,148,0.136,craton_granite_gneiss,none,none,false,false,,1,1
H+45+52,45,52,148,0.272,craton_granite_gneiss,none,none,false,false,,1,1
H+46+52,46,52,150,0.611,craton_granite_gneiss,none,none,false,false,,1,1
H+47+52,47,52,168,0.611,craton_granite_gneiss,none,none,false,false,,1,1
H+48+52,48,52,176,0.335,craton_granite_gneiss,none,none,false,false,,1,1
H+49+52,49,52,177,0.274,craton_granite_gneiss,none,none,false,false,,1,1
H+50+52,50,52,176,0.515,craton_granite_gneiss,none,none,false,false,,1,1
H+51+52,51,52,161,0.515,craton_granite_gneiss,none,none,false,false,,1,1
H+52+52,52,52,149,2.733,coastal_sediment,none,none,false,false,,1,1
H+53+52,53,52,156,5.742,coastal_sediment,none,none,false,false,,1,1
H+54+52,54,52,241,5.434,arc_andesite_volcanic,arc,none,false,false,,2,1
H+55+52,55,52,312,4.943,arc_andesite_volcanic,arc,none,false,false,,2,1
H+56+52,56,52,364,4.628,arc_andesite_volcanic,arc,none,false,false,,2,1
H+57+52,57,52,414,4.623,arc_andesite_volcanic,arc,none,false,false,,2,1
H+58+52,58,52,457,4.379,arc_andesite_volcanic,arc,none,false,false,,2,1
H+59+52,59,52,494,4.278,arc_andesite_volcanic,arc,none,false,false,,2,1
H+60+52,60,52,523,4.052,arc_andesite_volcanic,arc,none,false,false,,2,1
H+61+52,61,52,551,4.081,arc_andesite_volcanic,arc,none,false,false,,2,1
H+62+52,62,52,576,3.995,arc_andesite_volcanic,arc,none,false,false,,2,1
H+63+52,63,52,597,3.855,arc_andesite_volcanic,arc,none,false,false,,2,1
H+64+52,64,52,612,3.465,arc_andesite_volcanic,arc,none,false,false,,2,1
H+65+52,65,52,612,2.659,arc_andesite_volcanic,arc,none,false,false,,2,1
H+66+52,66,52,608,2.632,arc_andesite_volcanic,arc,none,false,false,,2,1
H+67+52,67,52,603,3.097,arc_andesite_volcanic,arc,none,false,false,,2,1
H+68+52,68,52,591,3.741,arc_andesite_volcanic,arc,none,false,false,volcanic_host,2,1
H+69+52,69,52,565,4.248,arc_andesite_volcanic,arc,none,false,false,,2,1
H+70+52,70,52,526,3.989,arc_andesite_volcanic,arc,none,false,false,,2,1
H+71+52,71,52,477,3.813,arc_andesite_volcanic,arc,none,false,false,,2,1
H+72+52,72,52,421,2.887,arc_andesite_volcanic,arc,none,false,false,,2,1
H+73+52,73,52,350,14.002,arc_andesite_volcanic,arc,none,false,false,,2,1
H+74+52,74,52,276,11.906,arc_andesite_volcanic,arc,none,false,false,,2,1
H+75+52,75,52,-81,11.906,oceanic_basalt,none,,false,false,,2,0
H+76+52,76,52,-91,0.332,oceanic_basalt,none,,false,false,,2,0
H+77+52,77,52,-96,0.17,oceanic_basalt,none,,false,false,,1,0
H+78+52,78,52,-98,0.052,oceanic_basalt,none,,false,false,,1,0
H+79+52,79,52,-97,0.013,oceanic_basalt,none,,false,false,,1,0
H+00+53,0,53,-111,0.066,oceanic_basalt,none,,false,false,,0,0
H+01+53,1,53,-111,0.064,oceanic_basalt,none,,false,false,,0,0
H+02+53,2,53,-111,0.074,oceanic_basalt,none,,false,false,,0,0
H+03+53,3,53,-109,0.058,oceanic_basalt,none,,false,false,,0,0
H+04+53,4,53,-109,0.051,oceanic_basalt,none,,false,false,,0,0
H+05+53,5,53,-110,0.253,oceanic_basalt,none,,false,false,,0,0
H+06+53,6,53,-107,0.315,oceanic_basalt,none,,false,false,,0,0
H+07+53,7,53,-101,0.277,oceanic_basalt,none,,false,false,,0,0
H+08+53,8,53,-97,0.257,oceanic_basalt,none,,false,false,,0,0
H+09+53,9,53,-94,4.128,oceanic_basalt,none,,false,false,,0,0
H+10+53,10,53,-92,4.085,oceanic_basalt,none,,false,false,,0,0
H+11+53,11,53,-89,4.436,oceanic_basalt,none,,false,false,,0,0
H+12+53,12,53,44,4.536,coastal_sediment,none,none,false,false,,0,1
H+13+53,13,53,59,4.825,coastal_sediment,none,none,false,false,,0,1
H+14+53,14,53,73,0.473,coastal_sediment,none,none,false,false,,0,1
H+15+53,15,53,79,0.206,coastal_sediment,none,none,false,false,,0,1
H+16+53,16,53,84,0.273,coastal_sediment,none,none,false,false,,0,1
H+17+53,17,53,83,0.23,coastal_sediment,none,none,false,false,,0,1
H+18+53,18,53,84,0.238,coastal_sediment,none,none,false,false,,0,1
H+19+53,19,53,84,0.435,coastal_sediment,none,none,false,false,,0,1
H+20+53,20,53,92,0.316,coastal_sediment,none,none,false,false,,0,1
H+21+53,21,53,84,0.378,coastal_sediment,none,none,false,false,,0,1
H+22+53,22,53,78,0.313,coastal_sediment,none,none,false,false,,0,1
H+23+53,23,53,77,0.544,coastal_sediment,none,none,false,false,,0,1
H+24+53,24,53,89,3.447,suture_metamorphic,collision,none,false,false,,0,1
H+25+53,25,53,193,5.223,suture_metamorphic,collision,none,false,false,,0,1
H+26+53,26,53,349,6.102,suture_metamorphic,collision,none,false,false,,0,1
H+27+53,27,53,532,6.852,suture_metamorphic,collision,none,false,false,,0,1
H+28+53,28,53,738,6.852,suture_metamorphic,collision,none,false,false,,0,1
H+29+53,29,53,836,7.654,suture_metamorphic,collision,outwash,true,false,,0,1
H+30+53,30,53,1066,9.467,suture_metamorphic,collision,u_valley,true,false,,0,1
H+31+53,31,53,1350,9.613,suture_metamorphic,collision,u_valley,true,false,,0,1
H+32+53,32,53,1638,10.159,suture_metamorphic,collision,u_valley,true,false,,0,1
H+33+53,33,53,1943,10.159,suture_metamorphic,collision,u_valley,true,false,,1,1
H+34+53,34,53,1756,10.08,suture_metamorphic,collision,u_valley,true,false,,1,1
H+35+53,35,53,1472,9.83,suture_metamorphic,collision,u_valley,true,false,,1,1
H+36+53,36,53,1198,9.158,suture_metamorphic,collision,u_valley,true,false,,1,1
H+37+53,37,53,977,8.489,suture_metamorphic,collision,u_valley,true,false,,1,1
H+38+53,38,53,736,8.34,suture_metamorphic,collision,u_valley,true,false,,1,1
H+39+53,39,53,671,6.654,suture_metamorphic,collision,none,false,false,,1,1
H+40+53,40,53,475,7.152,suture_metamorphic,collision,none,false,false,,1,1
H+41+53,41,53,313,5.995,suture_metamorphic,collision,none,false,false,,1,1
H+42+53,42,53,188,4.595,suture_metamorphic,collision,none,false,false,,1,1
H+43+53,43,53,144,1.876,craton_granite_gneiss,none,none,false,false,,1,1
H+44+53,44,53,150,0.213,craton_granite_gneiss,none,none,false,false,,1,1
H+45+53,45,53,149,0.265,craton_granite_gneiss,none,none,false,false,,1,1
H+46+53,46,53,150,0.599,craton_granite_gneiss,none,none,false,false,,1,1
H+47+53,47,53,166,0.533,craton_granite_gneiss,none,none,false,false,,1,1
H+48+53,48,53,170,0.503,craton_granite_gneiss,none,none,false,false,greenstone_metals,1,1
H+49+53,49,53,169,0.523,craton_granite_gneiss,none,none,false,false,,1,1
H+50+53,50,53,174,0.696,coastal_sediment,none,none,false,false,,1,1
H+51+53,51,53,158,0.532,coastal_sediment,none,none,false,false,,1,1
H+52+53,52,53,148,0.332,coastal_sediment,none,none,false,false,,1,1
H+53+53,53,53,154,2.906,coastal_sediment,none,none,false,false,,1,1
H+54+53,54,53,164,4.943,coastal_sediment,none,none,false,false,,1,1
H+55+53,55,53,225,4.628,arc_andesite_volcanic,arc,none,false,false,,2,1
H+56+53,56,53,276,4.623,arc_andesite_volcanic,arc,none,false,false,,2,1
H+57+53,57,53,325,4.379,arc_andesite_volcanic,arc,none,false,false,volcanic_host,2,1
H+58+53,58,53,365,4.278,arc_andesite_volcanic,arc,none,false,false,,2,1
H+59+53,59,53,401,4.232,arc_andesite_volcanic,arc,none,false,false,volcanic_host,2,1
H+60+53,60,53,429,4.16,arc_andesite_volcanic,arc,none,false,false,,2,1
H+61+53,61,53,456,4.1,arc_andesite_volcanic,arc,none,false,false,,2,1
H+62+53,62,53,481,3.989,arc_andesite_volcanic,arc,none,false,false,,2,1
H+63+53,63,53,508,4.194,arc_andesite_volcanic,arc,none,false,false,,2,1
H+64+53,64,53,532,4.143,arc_andesite_volcanic,arc,none,false,false,,2,1
H+65+53,65,53,535,3.358,arc_andesite_volcanic,arc,none,false,false,,2,1
H+66+53,66,53,529,3.176,arc_andesite_volcanic,arc,none,false,false,,2,1
H+67+53,67,53,511,3.25,arc_andesite_volcanic,arc,none,false,false,,2,1
H+68+53,68,53,479,3.741,arc_andesite_volcanic,arc,none,false,false,,2,1
H+69+53,69,53,448,3.923,arc_andesite_volcanic,arc,none,false,false,,2,1
H+70+53,70,53,411,3.807,arc_andesite_volcanic,arc,none,false,false,,2,1
H+71+53,71,53,373,14.552,arc_andesite_volcanic,arc,none,false,false,,2,1
H+72+53,72,53,335,13.563,arc_andesite_volcanic,arc,none,false,false,,2,1
H+73+53,73,53,-70,14.002,oceanic_basalt,none,,false,false,,2,0
H+74+53,74,53,-81,11.9,oceanic_basalt,none,,false,false,,2,0
H+75+53,75,53,-91,0.346,oceanic_basalt,none,,false,false,,2,0
H+76+53,76,53,-96,0.18,oceanic_basalt,none,,false,false,,1,0
H+77+53,77,53,-96,0.052,oceanic_basalt,none,,false,false,,1,0
H+78+53,78,53,-97,0.05,oceanic_basalt,none,,false,false,,1,0
H+79+53,79,53,-98,0.037,oceanic_basalt,none,,false,false,,1,0
H+00+54,0,54,-109,0.066,oceanic_basalt,none,,false,false,,0,0
H+01+54,1,54,-109,0.074,oceanic_basalt,none,,false,false,,0,0
H+02+54,2,54,-110,0.047,oceanic_basalt,none,,false,false,,0,0
H+03+54,3,54,-109,0.024,oceanic_basalt,none,,false,false,,0,0
H+04+54,4,54,-109,0.033,oceanic_basalt,none,,false,false,,0,0
H+05+54,5,54,-109,0.066,oceanic_basalt,none,,false,false,,0,0
H+06+54,6,54,-108,0.241,oceanic_basalt,none,,false,false,,0,0
H+07+54,7,54,-104,0.233,oceanic_basalt,none,,false,false,,0,0
H+08+54,8,54,-101,0.221,oceanic_basalt,none,,false,false,,0,0
H+09+54,9,54,-98,0.276,oceanic_basalt,none,,false,false,,0,0
H+10+54,10,54,-96,0.228,oceanic_basalt,none,,false,false,,0,0
H+11+54,11,54,-92,4.536,oceanic_basalt,none,,false,false,,0,0
H+12+54,12,54,-86,5.129,oceanic_basalt,none,,false,false,,0,0
H+13+54,13,54,68,5.2,coastal_sediment,none,none,false,false,,0,1
H+14+54,14,54,77,5.367,coastal_sediment,none,none,false,false,,0,1
H+15+54,15,54,82,0.507,coastal_sediment,none,none,false,false,,0,1
H+16+54,16,54,89,0.292,coastal_sediment,none,none,false,false,,0,1
H+17+54,17,54,89,0.202,coastal_sediment,none,none,false,false,,0,1
H+18+54,18,54,91,0.238,coastal_sediment,none,none,false,false,,0,1
H+19+54,19,54,97,0.435,coastal_sediment,none,none,false,false,,0,1
H+20+54,20,54,92,0.358,coastal_sediment,none,none,false,false,,0,1
H+21+54,21,54,86,0.251,coastal_sediment,none,none,false,false,,0,1
H+22+54,22,54,88,0.44,coastal_sediment,none,none,false,false,,0,1
H+23+54,23,54,93,0.601,coastal_sediment,none,none,false,false,,0,1
H+24+54,24,54,111,3.386,suture_metamorphic,collision,none,false,false,,0,1
H+25+54,25,54,213,5.027,suture_metamorphic,collision,none,false,false,,0,1
H+26+54,26,54,363,6.143,suture_metamorphic,collision,none,false,false,,0,1
H+27+54,27,54,548,7.026,suture_metamorphic,collision,none,false,false,limestone_karst,0,1
H+28+54,28,54,759,7.026,suture_metamorphic,collision,none,false,false,,0,1
H+29+54,29,54,849,7.806,suture_metamorphic,collision,outwash,true,false,,0,1
H+30+54,30,54,1083,9.282,suture_metamorphic,collision,u_valley,true,false,,0,1
H+31+54,31,54,1361,9.537,suture_metamorphic,collision,u_valley,true,false,,0,1
H+32+54,32,54,1647,10.075,suture_metamorphic,collision,u_valley,true,false,,0,1
H+33+54,33,54,1950,10.075,suture_metamorphic,collision,u_valley,true,false,,1,1
H+34+54,34,54,1762,9.663,suture_metamorphic,collision,u_valley,true,false,,1,1
H+35+54,35,54,1473,9.802,suture_metamorphic,collision,u_valley,true,false,,1,1
H+36+54,36,54,1211,8.95,suture_metamorphic,collision,u_valley,true,false,,1,1
H+37+54,37,54,986,8.34,suture_metamorphic,collision,u_valley,true,false,,1,1
H+38+54,38,54,745,8.032,suture_metamorphic,collision,u_valley,true,false,,1,1
H+39+54,39,54,690,7.152,suture_metamorphic,collision,none,false,false,,1,1
H+40+54,40,54,493,6.725,suture_metamorphic,collision,none,false,false,,1,1
H+41+54,41,54,326,5.72,suture_metamorphic,collision,none,false,false,,1,1
H+42+54,42,54,200,4.376,suture_metamorphic,collision,none,false,false,limestone_karst,1,1
H+43+54,43,54,153,1.774,coastal_sediment,none,none,false,false,,1,1
H+44+54,44,54,156,0.244,coastal_sediment,none,none,false,false,,1,1
H+45+54,45,54,157,0.265,coastal_sediment,none,none,false,false,,1,1
H+46+54,46,54,159,0.283,coastal_sediment,none,none,false,false,,1,1
H+47+54,47,54,157,0.422,coastal_sediment,none,none,false,false,,1,1
H+48+54,48,54,155,0.503,coastal_sediment,none,none,false,false,,1,1
H+49+54,49,54,153,0.696,coastal_sediment,none,none,false,false,,1,1
H+50+54,50,54,156,0.619,coastal_sediment,none,none,false,false,,1,1
H+51+54,51,54,145,0.438,coastal_sediment,none,none,false,false,,1,1
H+52+54,52,54,151,0.454,coastal_sediment,none,none,false,false,,1,1
H+53+54,53,54,156,0.356,coastal_sediment,none,none,false,false,,1,1
H+54+54,54,54,167,1.952,coastal_sediment,none,none,false,false,,1,1
H+55+54,55,54,171,3.49,coastal_sediment,none,none,false,false,,1,1
H+56+54,56,54,207,3.947,arc_andesite_volcanic,arc,none,false,false,,2,1
H+57+54,57,54,245,4.009,arc_andesite_volcanic,arc,none,false,false,,2,1
H+58+54,58,54,274,4.232,arc_andesite_volcanic,arc,none,false,false,,2,1
H+59+54,59,54,304,4.16,arc_andesite_volcanic,arc,none,false,false,,2,1
H+60+54,60,54,333,4.1,arc_andesite_volcanic,arc,none,false,false,,2,1
H+61+54,61,54,361,4.118,arc_andesite_volcanic,arc,none,false,false,volcanic_host,2,1
H+62+54,62,54,382,4.194,arc_andesite_volcanic,arc,none,false,false,,2,1
H+63+54,63,54,408,4.273,arc_andesite_volcanic,arc,none,false,false,,2,1
H+64+54,64,54,434,4.539,arc_andesite_volcanic,arc,none,false,false,,2,1
H+65+54,65,54,444,4.03,arc_andesite_volcanic,arc,none,false,false,,2,1
H+66+54,66,54,434,3.62,arc_andesite_volcanic,arc,none,false,false,,2,1
H+67+54,67,54,413,3.381,arc_andesite_volcanic,arc,none,false,false,,2,1
H+68+54,68,54,378,14.749,arc_andesite_volcanic,arc,none,false,false,,2,1
H+69+54,69,54,343,13.682,arc_andesite_volcanic,arc,none,false,false,,2,1
H+70+54,70,54,315,12.883,arc_andesite_volcanic,arc,none,false,false,,2,1
H+71+54,71,54,-63,14.552,oceanic_basalt,none,,false,false,,2,0
H+72+54,72,54,-72,13.563,oceanic_basalt,none,,false,false,,2,0
H+73+54,73,54,-83,0.403,oceanic_basalt,none,,false,false,,2,0
H+74+54,74,54,-91,0.346,oceanic_basalt,none,,false,false,,2,0
H+75+54,75,54,-95,0.117,oceanic_basalt,none,,false,false,,1,0
H+76+54,76,54,-95,0.04,oceanic_basalt,none,,false,false,,1,0
H+77+54,77,54,-96,0.064,oceanic_basalt,none,,false,false,,1,0
H+78+54,78,54,-98,0.064,oceanic_basalt,none,,false,false,,1,0
H+79+54,79,54,-99,0.044,oceanic_basalt,none,,false,false,,1,0
H+00+55,0,55,-107,0.052,oceanic_basalt,none,,false,false,,0,0
H+01+55,1,55,-108,0.048,oceanic_basalt,none,,false,false,,0,0
H+02+55,2,55,-109,0.067,oceanic_basalt,none,,false,false,,0,0
H+03+55,3,55,-108,0.035,oceanic_basalt,none,,false,false,,0,0
H+04+55,4,55,-108,0.033,oceanic_basalt,none,,false,false,,0,0
H+05+55,5,55,-108,0.018,oceanic_basalt,none,,false,false,,0,0
H+06+55,6,55,-108,0.115,oceanic_basalt,none,,false,false,,0,0
H+07+55,7,55,-107,0.206,oceanic_basalt,none,,false,false,,0,0
H+08+55,8,55,-106,0.276,oceanic_basalt,none,,false,false,,0,0
H+09+55,9,55,-102,0.228,oceanic_basalt,none,,false,false,,0,0
H+10+55,10,55,-99,0.267,oceanic_basalt,none,,false,false,,0,0
H+11+55,11,55,-94,0.272,oceanic_basalt,none,,false,false,,0,0
H+12+55,12,55,-88,5.2,oceanic_basalt,none,,false,false,,0,0
H+13+55,13,55,-84,5.699,oceanic_basalt,none,,false,false,,0,0
H+14+55,14,55,87,5.848,coastal_sediment,none,none,false,false,,0,1
H+15+55,15,55,97,6.06,coastal_sediment,none,none,false,false,,0,1
H+16+55,16,55,91,5.812,coastal_sediment,none,none,false,false,,0,1
H+17+55,17,55,93,0.386,coastal_sediment,none,none,false,false,,0,1
H+18+55,18,55,95,0.325,coastal_sediment,none,none,false,false,,0,1
H+19+55,19,55,91,0.434,coastal_sediment,none,none,false,false,,0,1
H+20+55,20,55,82,0.499,coastal_sediment,none,none,false,false,,0,1
H+21+55,21,55,91,0.326,coastal_sediment,none,none,false,false,,0,1
H+22+55,22,55,101,0.44,coastal_sediment,none,none,false,false,,0,1
H+23+55,23,55,100,0.41,coastal_sediment,none,none,false,false,,0,1
H+24+55,24,55,112,3.374,suture_metamorphic,collision,none,false,false,,0,1
H+25+55,25,55,214,5.033,suture_metamorphic,collision,none,false,false,limestone_karst,0,1
H+26+55,26,55,365,6.479,suture_metamorphic,collision,none,false,false,,0,1
H+27+55,27,55,559,7.185,suture_metamorphic,collision,none,false,false,,0,1
H+28+55,28,55,774,7.374,suture_metamorphic,collision,none,false,false,,0,1
H+29+55,29,55,859,7.82,suture_metamorphic,collision,outwash,true,false,,0,1
H+30+55,30,55,1093,9.3,suture_metamorphic,collision,u_valley,true,false,,0,1
H+31+55,31,55,1372,9.563,suture_metamorphic,collision,u_valley,true,false,,0,1
H+32+55,32,55,1659,9.969,suture_metamorphic,collision,u_valley,true,false,limestone_karst,0,1
H+33+55,33,55,1958,9.969,suture_metamorphic,collision,u_valley,true,false,,1,1
H+34+55,34,55,1767,9.802,suture_metamorphic,collision,u_valley,true,false,,1,1
H+35+55,35,55,1479,9.916,suture_metamorphic,collision,u_valley,true,false,,1,1
H+36+55,36,55,1200,9.313,suture_metamorphic,collision,u_valley,true,false,limestone_karst,1,1
H+37+55,37,55,984,7.965,suture_metamorphic,collision,scoured_craton,true,false,limestone_karst,1,1
H+38+55,38,55,751,7.77,suture_metamorphic,collision,none,false,false,,1,1
H+39+55,39,55,695,6.725,suture_metamorphic,collision,none,false,false,,1,1
H+40+55,40,55,498,6.563,suture_metamorphic,collision,none,false,false,,1,1
H+41+55,41,55,332,5.539,suture_metamorphic,collision,none,false,false,,1,1
H+42+55,42,55,206,4.191,suture_metamorphic,collision,none,false,false,,1,1
H+43+55,43,55,161,1.51,coastal_sediment,none,none,false,false,,1,1
H+44+55,44,55,161,0.41,coastal_sediment,none,none,false,false,,1,1
H+45+55,45,55,158,0.3,coastal_sediment,none,none,false,false,,1,1
H+46+55,46,55,156,0.135,coastal_sediment,none,none,false,false,,1,1
H+47+55,47,55,152,0.215,coastal_sediment,none,none,false,false,,1,1
H+48+55,48,55,152,0.334,coastal_sediment,none,none,false,false,,1,1
H+49+55,49,55,147,0.525,coastal_sediment,none,none,false,false,,1,1
H+50+55,50,55,138,0.583,coastal_sediment,none,none,false,false,,1,1
H+51+55,51,55,137,0.454,coastal_sediment,none,none,false,false,,1,1
H+52+55,52,55,147,0.439,coastal_sediment,none,none,false,false,,1,1
H+53+55,53,55,160,0.439,coastal_sediment,none,none,false,false,,1,1
H+54+55,54,55,173,0.423,coastal_sediment,none,none,false,false,,1,1
H+55+55,55,55,182,0.822,coastal_sediment,none,none,false,false,,1,1
H+56+55,56,55,175,2.341,coastal_sediment,none,none,false,false,,1,1
H+57+55,57,55,163,3.711,coastal_sediment,none,none,false,false,,1,1
H+58+55,58,55,187,3.909,arc_andesite_volcanic,arc,none,false,false,volcanic_host,2,1
H+59+55,59,55,218,3.851,arc_andesite_volcanic,arc,none,false,false,,2,1
H+60+55,60,55,238,4.118,arc_andesite_volcanic,arc,none,false,false,,2,1
H+61+55,61,55,261,4.025,arc_andesite_volcanic,arc,none,false,false,,2,1
H+62+55,62,55,279,4.273,arc_andesite_volcanic,arc,none,false,false,,2,1
H+63+55,63,55,298,4.539,arc_andesite_volcanic,arc,none,false,false,,2,1
H+64+55,64,55,323,4.411,arc_andesite_volcanic,arc,none,false,false,,2,1
H+65+55,65,55,335,4.432,arc_andesite_volcanic,arc,none,false,false,,2,1
H+66+55,66,55,325,13.088,arc_andesite_volcanic,arc,none,false,false,,2,1
H+67+55,67,55,312,12.739,arc_andesite_volcanic,arc,none,false,false,,2,1
H+68+55,68,55,-64,14.749,oceanic_basalt,none,,false,false,,2,0
H+69+55,69,55,-67,13.682,oceanic_basalt,none,,false,false,,2,0
H+70+55,70,55,-71,12.883,oceanic_basalt,none,,false,false,,2,0
H+71+55,71,55,-78,0.492,oceanic_basalt,none,,false,false,,2,0
H+72+55,72,55,-84,0.382,oceanic_basalt,none,,false,false,,2,0
H+73+55,73,55,-90,0.238,oceanic_basalt,none,,false,false,,1,0
H+74+55,74,55,-94,0.131,oceanic_basalt,none,,false,false,,1,0
H+75+55,75,55,-95,0.049,oceanic_basalt,none,,false,false,,1,0
H+76+55,76,55,-95,0.044,oceanic_basalt,none,,false,false,,1,0
H+77+55,77,55,-96,0.071,oceanic_basalt,none,,false,false,,1,0
H+78+55,78,55,-98,0.071,oceanic_basalt,none,,false,false,,1,0
H+79+55,79,55,-100,0.059,oceanic_basalt,none,,false,false,,1,0
H+00+56,0,56,-107,0.041,oceanic_basalt,none,,false,false,,0,0
H+01+56,1,56,-107,0.067,oceanic_basalt,none,,false,false,,0,0
H+02+56,2,56,-107,0.047,oceanic_basalt,none,,false,false,,0,0
H+03+56,3,56,-108,0.039,oceanic_basalt,none,,false,false,,0,0
H+04+56,4,56,-108,0.027,oceanic_basalt,none,,false,false,,0,0
H+05+56,5,56,-108,0.027,oceanic_basalt,none,,false,false,,0,0
