id,q,r,temp_c,precip_mm,wind,wind_strength,rain_shadow,seasonality,season_label,water_code,water,river,major_river,lake,inland_sea,salt_pan,wetland,floodplain,ice,wt_depth_m,wt_class,soil,soil_code,vegetation,veg_code,climate_resource_tags,resources_merged,food_proxy,food,endorheic
H+23+48,23,48,17.36,671.5,open_westerly,0.666,False,0.335,weak,3,major_river,True,True,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,fisheries,fisheries,3.5,rich,False
H+24+48,24,48,17.33,684.2,open_westerly,0.671,False,0.326,weak,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+25+48,25,48,16.73,694.8,open_westerly,0.722,False,0.318,weak,0,none,False,False,False,False,False,False,False,False,6.43,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+26+48,26,48,15.78,706.1,open_westerly,0.751,False,0.309,weak,0,none,False,False,False,False,False,False,False,False,6.63,shallow_well,loam,4,floodplain farmable,9,,,3.0,rich,False
H+27+48,27,48,14.71,776.0,windward,0.756,False,0.3,weak,0,none,False,False,False,False,False,False,False,False,6.51,shallow_well,loam,4,temperate forest,4,timber,timber,1.5,good,False
H+28+48,28,48,13.44,878.5,windward,0.768,False,0.298,weak,0,none,False,False,False,False,False,False,False,False,6.45,shallow_well,loam,4,temperate forest,4,timber,timber|limestone_karst,1.5,good,False
H+29+48,29,48,13.84,361.3,leeward,0.554,True,0.506,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.38,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+30+48,30,48,14.52,365.7,calm_interior,0.629,True,0.515,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.54,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+31+48,31,48,13.85,363.9,calm_interior,0.623,True,0.524,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.7,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+32+48,32,48,13.86,359.4,calm_interior,0.618,True,0.534,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.75,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+33+48,33,48,13.88,354.7,calm_interior,0.612,True,0.544,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.66,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+34+48,34,48,13.93,349.4,calm_interior,0.606,True,0.553,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.53,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+35+48,35,48,14.01,344.2,calm_interior,0.601,True,0.564,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.5,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+36+48,36,48,14.08,341.5,calm_interior,0.595,True,0.574,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.58,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+37+48,37,48,14.15,343.6,calm_interior,0.589,True,0.584,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.71,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+38+48,38,48,14.18,345.5,calm_interior,0.584,True,0.594,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.85,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+39+48,39,48,14.84,337.0,calm_interior,0.578,True,0.604,moderate,8,salt_pan,False,False,False,False,True,False,False,False,10.07,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+40+48,40,48,5.88,2242.4,windward,0.947,False,0.414,moderate,0,none,False,False,False,False,False,False,False,False,5.67,shallow_well,mountain thin,3,boreal forest,3,timber,timber,1.0,modest,False
H+41+48,41,48,16.69,609.9,leeward,0.266,False,0.424,moderate,0,none,False,False,False,False,False,False,False,False,7.54,shallow_well,rocky/lithosol,1,grassland/pasture,5,pasture,pasture,2.0,good,False
H+42+48,42,48,17.51,629.2,open_westerly,0.496,False,0.433,moderate,0,none,False,False,False,False,False,False,True,False,7.01,shallow_well,loam,4,floodplain farmable,9,,,3.0,rich,False
H+43+48,43,48,17.78,640.0,open_westerly,0.532,False,0.442,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+44+48,44,48,17.7,638.8,open_westerly,0.556,False,0.451,moderate,0,none,False,False,False,False,False,False,False,False,6.54,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+45+48,45,48,17.69,634.6,open_westerly,0.546,False,0.459,moderate,0,none,False,False,False,False,False,False,False,False,6.4,shallow_well,loam,4,grassland/pasture,5,pasture,pasture|greenstone_metals,2.0,good,False
H+46+48,46,48,17.67,629.1,open_westerly,0.542,False,0.467,moderate,0,none,False,False,False,False,False,False,False,False,6.4,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+47+48,47,48,17.07,621.8,open_westerly,0.594,False,0.474,moderate,0,none,False,False,False,False,False,False,False,False,6.89,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+48+48,48,48,16.49,608.9,open_westerly,0.587,False,0.482,moderate,0,none,False,False,False,False,False,False,False,False,7.49,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+49+48,49,48,15.92,590.6,open_westerly,0.579,False,0.49,moderate,0,none,False,False,False,False,False,False,False,False,8.1,dry,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+50+48,50,48,15.45,583.5,open_westerly,0.563,False,0.497,moderate,0,none,False,False,False,False,False,False,False,False,8.65,dry,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+51+48,51,48,14.96,586.0,open_westerly,0.555,False,0.504,moderate,0,none,False,False,False,False,False,False,False,False,9.22,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+52+48,52,48,14.49,580.7,open_westerly,0.545,False,0.512,moderate,0,none,False,False,False,False,False,False,False,False,9.83,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+53+48,53,48,16.33,528.9,leeward,0.353,False,0.52,moderate,0,none,False,False,False,False,False,False,False,False,9.29,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+54+48,54,48,15.77,523.6,open_westerly,0.544,False,0.527,moderate,0,none,False,False,False,False,False,False,False,False,9.58,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+55+48,55,48,15.2,547.4,open_westerly,0.542,False,0.535,moderate,0,none,False,False,False,False,False,False,False,False,9.58,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+56+48,56,48,14.74,574.6,open_westerly,0.531,False,0.543,moderate,0,none,False,False,False,False,False,False,False,False,9.59,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+57+48,57,48,14.43,584.3,open_westerly,0.514,False,0.551,moderate,0,none,False,False,False,False,False,False,False,False,9.78,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+58+48,58,48,14.24,580.5,open_westerly,0.497,False,0.559,moderate,0,none,False,False,False,False,False,False,False,False,10.02,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+59+48,59,48,14.06,590.3,open_westerly,0.491,False,0.568,moderate,0,none,False,False,False,False,False,False,False,False,10.2,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+60+48,60,48,13.78,615.9,open_westerly,0.492,False,0.576,moderate,0,none,False,False,False,False,False,False,False,False,10.35,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+61+48,61,48,13.49,622.7,open_westerly,0.483,False,0.585,moderate,0,none,False,False,False,False,False,False,False,False,10.65,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+62+48,62,48,13.23,625.8,open_westerly,0.473,False,0.593,moderate,0,none,False,False,False,False,False,False,False,False,10.91,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+63+48,63,48,13.04,621.0,open_westerly,0.46,False,0.602,moderate,0,none,False,False,False,False,False,False,False,False,11.03,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+64+48,64,48,13.0,597.1,open_westerly,0.438,False,0.61,moderate,0,none,False,False,False,False,False,False,False,False,11.03,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+65+48,65,48,13.05,598.5,open_westerly,0.426,False,0.618,moderate,0,none,False,False,False,False,False,False,False,False,10.77,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+66+48,66,48,13.11,612.5,open_westerly,0.419,False,0.625,moderate,0,none,False,False,False,False,False,False,False,False,10.39,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+67+48,67,48,13.13,630.4,open_westerly,0.415,False,0.633,moderate,0,none,False,False,False,False,False,False,False,False,10.03,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+68+48,68,48,13.17,644.9,open_westerly,0.405,False,0.634,moderate,0,none,False,False,False,False,False,False,False,False,9.83,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+69+48,69,48,13.27,659.1,open_westerly,0.393,False,0.633,moderate,0,none,False,False,False,False,False,False,False,False,9.68,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+70+48,70,48,13.55,661.7,open_westerly,0.373,False,0.632,moderate,0,none,False,False,False,False,False,False,False,False,9.49,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+71+48,71,48,13.98,657.7,open_westerly,0.356,False,0.632,moderate,0,none,False,False,False,False,False,False,False,False,9.14,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+72+48,72,48,14.4,659.2,open_westerly,0.351,False,0.632,moderate,0,none,False,False,False,False,False,False,False,False,8.67,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+73+48,73,48,14.87,665.2,open_westerly,0.343,False,0.632,moderate,0,none,False,False,False,False,False,False,False,False,8.22,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+74+48,74,48,15.38,671.0,open_westerly,0.335,False,0.632,moderate,0,none,False,False,False,False,False,False,False,False,7.95,shallow_well,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+75+48,75,48,15.86,668.8,open_westerly,0.331,False,0.633,moderate,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+76+48,76,48,16.36,658.9,open_westerly,0.324,False,0.634,moderate,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+77+48,77,48,18.29,722.6,ocean_westerly,0.194,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+78+48,78,48,18.23,731.4,ocean_westerly,0.402,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+79+48,79,48,18.19,742.9,ocean_westerly,0.398,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+00+49,0,49,19.66,748.4,ocean_westerly,0.92,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+01+49,1,49,19.67,757.9,ocean_westerly,0.914,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+02+49,2,49,19.69,775.7,ocean_westerly,0.909,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+03+49,3,49,19.7,788.0,ocean_westerly,0.901,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+04+49,4,49,19.7,797.4,ocean_westerly,0.896,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+05+49,5,49,19.66,802.6,ocean_westerly,0.889,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+06+49,6,49,19.59,799.9,ocean_westerly,0.884,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+07+49,7,49,19.35,720.6,open_westerly,0.835,False,0.476,moderate,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+08+49,8,49,19.29,721.5,open_westerly,0.754,False,0.467,moderate,3,major_river,True,True,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,fisheries,fisheries,0.8,modest,False
H+09+49,9,49,19.21,726.1,open_westerly,0.751,False,0.458,moderate,3,major_river,True,True,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,fisheries,fisheries|clay,0.8,modest,False
H+10+49,10,49,19.14,726.3,open_westerly,0.744,False,0.449,moderate,0,none,False,False,False,False,False,False,True,False,2.5,shallow_well,loam,4,coastal scrub,10,,,0.0,none,False
H+11+49,11,49,19.0,722.2,open_westerly,0.743,False,0.44,moderate,0,none,False,False,False,False,False,False,False,False,7.56,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+12+49,12,49,18.87,713.6,open_westerly,0.735,False,0.431,moderate,0,none,False,False,False,False,False,False,False,False,7.16,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+13+49,13,49,18.72,701.8,open_westerly,0.73,False,0.422,moderate,0,none,False,False,False,False,False,False,False,False,6.86,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+14+49,14,49,18.54,699.9,open_westerly,0.727,False,0.413,moderate,0,none,False,False,False,False,False,False,False,False,6.74,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+15+49,15,49,18.45,713.4,open_westerly,0.713,False,0.404,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,,,0.0,none,False
H+16+49,16,49,18.29,731.0,open_westerly,0.715,False,0.395,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,,,0.0,none,False
H+17+49,17,49,18.18,742.5,open_westerly,0.705,False,0.387,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,,,0.0,none,False
H+18+49,18,49,18.04,745.8,open_westerly,0.7,False,0.378,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,,,0.0,none,False
H+19+49,19,49,17.89,729.8,open_westerly,0.695,False,0.369,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+20+49,20,49,17.73,700.9,open_westerly,0.691,False,0.361,moderate,0,none,False,False,False,False,False,False,False,False,6.49,shallow_well,loam,4,floodplain farmable,9,,,3.0,rich,False
H+21+49,21,49,17.58,679.4,open_westerly,0.687,False,0.352,moderate,0,none,False,False,False,False,False,False,False,False,6.57,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+22+49,22,49,17.59,665.6,open_westerly,0.671,False,0.343,weak,3,major_river,True,True,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,fisheries,fisheries,3.5,rich,False
H+23+49,23,49,17.53,661.2,open_westerly,0.677,False,0.335,weak,0,none,False,False,False,False,False,False,False,False,6.61,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+24+49,24,49,17.57,664.8,open_westerly,0.665,False,0.326,weak,0,none,False,False,False,False,False,False,False,False,6.51,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+25+49,25,49,17.02,674.5,open_westerly,0.718,False,0.317,weak,0,none,False,False,False,False,False,False,False,False,6.61,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+26+49,26,49,16.14,697.4,open_westerly,0.744,False,0.309,weak,0,none,False,False,False,False,False,False,False,False,6.6,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+27+49,27,49,15.08,766.5,windward,0.756,False,0.3,weak,0,none,False,False,False,False,False,False,False,False,6.38,shallow_well,loam,4,temperate forest,4,timber,timber,1.5,good,False
H+28+49,28,49,13.75,881.8,windward,0.773,False,0.297,weak,0,none,False,False,False,False,False,False,False,False,6.22,shallow_well,loam,4,temperate forest,4,timber,timber,1.5,good,False
H+29+49,29,49,14.1,365.1,open_westerly,0.559,True,0.506,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.19,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+30+49,30,49,14.77,366.2,calm_interior,0.629,True,0.515,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.4,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+31+49,31,49,14.11,359.4,calm_interior,0.623,True,0.524,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.63,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+32+49,32,49,14.11,356.1,calm_interior,0.618,True,0.533,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.68,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+33+49,33,49,14.14,358.5,calm_interior,0.612,True,0.543,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.57,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+34+49,34,49,14.19,356.1,calm_interior,0.606,True,0.552,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.46,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+35+49,35,49,14.26,344.2,calm_interior,0.601,True,0.562,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.5,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+36+49,36,49,14.34,336.2,calm_interior,0.595,True,0.572,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.59,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+37+49,37,49,14.4,343.1,calm_interior,0.589,True,0.581,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.62,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+38+49,38,49,14.43,351.5,calm_interior,0.584,True,0.591,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.68,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+39+49,39,49,15.08,344.0,calm_interior,0.578,True,0.6,moderate,8,salt_pan,False,False,False,False,True,False,False,False,9.9,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+40+49,40,49,6.02,2287.0,windward,0.947,False,0.41,moderate,0,none,False,False,False,False,False,False,False,False,5.67,shallow_well,mountain thin,3,shrub/steppe,6,,,0.8,modest,False
H+41+49,41,49,16.86,616.8,leeward,0.266,False,0.419,moderate,0,none,False,False,False,False,False,False,False,False,7.53,shallow_well,rocky/lithosol,1,grassland/pasture,5,pasture,pasture,2.0,good,False
H+42+49,42,49,17.65,620.1,open_westerly,0.498,False,0.428,moderate,0,none,False,False,False,False,False,False,True,False,7.15,shallow_well,loam,4,floodplain farmable,9,,,3.0,rich,False
H+43+49,43,49,17.94,620.1,open_westerly,0.531,False,0.436,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+44+49,44,49,17.9,612.7,open_westerly,0.552,False,0.444,moderate,0,none,False,False,False,False,False,False,False,False,6.69,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+45+49,45,49,17.89,605.9,open_westerly,0.546,False,0.452,moderate,0,none,False,False,False,False,False,False,False,False,6.52,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+46+49,46,49,17.28,598.7,open_westerly,0.599,False,0.46,moderate,0,none,False,False,False,False,False,False,False,False,6.86,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+47+49,47,49,16.7,592.3,open_westerly,0.592,False,0.467,moderate,0,none,False,False,False,False,False,False,False,False,7.36,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+48+49,48,49,16.14,599.9,open_westerly,0.585,False,0.474,moderate,0,none,False,False,False,False,False,False,False,False,7.82,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+49+49,49,49,15.7,609.5,open_westerly,0.568,False,0.481,moderate,0,none,False,False,False,False,False,False,False,False,8.2,dry,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+50+49,50,49,15.26,603.6,open_westerly,0.56,False,0.489,moderate,0,none,False,False,False,False,False,False,False,False,8.77,dry,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+51+49,51,49,17.86,553.5,leeward,0.309,False,0.496,moderate,0,none,False,False,False,False,False,False,False,False,8.01,dry,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+52+49,52,49,17.3,533.7,open_westerly,0.553,False,0.503,moderate,0,none,False,False,False,False,False,False,False,False,8.84,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|volcanic_host,2.0,good,False
H+53+49,53,49,16.65,530.4,open_westerly,0.555,False,0.511,moderate,0,none,False,False,False,False,False,False,False,False,9.42,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+54+49,54,49,16.05,537.9,open_westerly,0.547,False,0.518,moderate,0,none,False,False,False,False,False,False,False,False,9.57,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+55+49,55,49,15.47,555.4,open_westerly,0.543,False,0.526,moderate,0,none,False,False,False,False,False,False,False,False,9.52,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+56+49,56,49,15.13,564.4,open_westerly,0.52,False,0.534,moderate,0,none,False,False,False,False,False,False,False,False,9.55,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+57+49,57,49,14.88,576.2,open_westerly,0.508,False,0.542,moderate,0,none,False,False,False,False,False,False,False,False,9.7,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+58+49,58,49,14.76,572.6,open_westerly,0.492,False,0.55,moderate,0,none,False,False,False,False,False,False,False,False,9.94,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+59+49,59,49,14.62,583.5,open_westerly,0.488,False,0.558,moderate,0,none,False,False,False,False,False,False,False,False,10.11,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|volcanic_host,2.0,good,False
H+60+49,60,49,14.46,600.1,open_westerly,0.481,False,0.567,moderate,0,none,False,False,False,False,False,False,False,False,10.25,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+61+49,61,49,14.23,608.9,open_westerly,0.477,False,0.576,moderate,0,none,False,False,False,False,False,False,False,False,10.48,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+62+49,62,49,14.07,591.4,open_westerly,0.464,False,0.584,moderate,0,none,False,False,False,False,False,False,False,False,10.8,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+63+49,63,49,13.95,582.1,open_westerly,0.453,False,0.593,moderate,0,none,False,False,False,False,False,False,False,False,10.88,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+64+49,64,49,13.93,573.5,open_westerly,0.437,False,0.601,moderate,0,none,False,False,False,False,False,False,False,False,10.8,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+65+49,65,49,13.99,578.3,open_westerly,0.424,False,0.609,moderate,0,none,False,False,False,False,False,False,False,False,10.57,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+66+49,66,49,13.98,608.9,open_westerly,0.425,False,0.618,moderate,0,none,False,False,False,False,False,False,False,False,10.18,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+67+49,67,49,13.84,661.5,open_westerly,0.43,False,0.626,moderate,0,none,False,False,False,False,False,False,False,False,9.69,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+68+49,68,49,13.65,682.2,open_westerly,0.425,False,0.627,moderate,0,none,False,False,False,False,False,False,False,False,9.59,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture,2.0,good,False
H+69+49,69,49,13.61,670.5,open_westerly,0.404,False,0.627,moderate,0,none,False,False,False,False,False,False,False,False,9.71,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+70+49,70,49,13.79,665.0,open_westerly,0.38,False,0.627,moderate,0,none,False,False,False,False,False,False,False,False,9.64,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian|volcanic_host,2.0,good,False
H+71+49,71,49,14.27,657.0,open_westerly,0.351,False,0.627,moderate,0,none,False,False,False,False,False,False,False,False,9.23,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+72+49,72,49,14.79,663.3,open_westerly,0.344,False,0.627,moderate,0,none,False,False,False,False,False,False,False,False,8.59,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+73+49,73,49,15.37,666.0,open_westerly,0.334,False,0.627,moderate,0,none,False,False,False,False,False,False,False,False,8.01,dry,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+74+49,74,49,15.91,667.7,open_westerly,0.332,False,0.628,moderate,0,none,False,False,False,False,False,False,False,False,7.69,shallow_well,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+75+49,75,49,16.39,664.5,open_westerly,0.33,False,0.63,moderate,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+76+49,76,49,16.84,656.0,open_westerly,0.327,False,0.631,moderate,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,volcanic andisol,7,grassland/pasture,5,pasture,pasture|obsidian,2.0,good,False
H+77+49,77,49,18.55,721.9,ocean_westerly,0.214,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
